index,valid_time,number,expver,rain_mm,rain_3d,rain_5d,rain_7d,rain_30d
1012,1972-10-09,0,1,2.6576776e-05,1.4136153451703013,1.778800085170299,1.8325808778702999,10.0175360380863
1013,1972-10-10,0,1,0.0,3.384517030155431e-05,1.684124585170299,1.7862625778702999,10.0152711595863
1014,1972-10-11,0,1,0.263364,0.26339057677600153,1.6769793451702992,2.0421640851703,10.0661971295863
1015,1972-10-12,0,1,0.0024948048,0.26585880480000157,0.26589264997029904,1.9499833899703,10.068201167186299
1016,1972-10-13,0,1,0.29631743,0.5621762348000016,0.562202811575999,1.9757915799702999,10.3156623971863
1017,1972-10-14,0,1,0.00017730513,0.2989895399300016,0.562353539929999,0.5623873851003,10.2922783193163
1018,1972-10-15,0,1,0.0,0.2964947351300016,0.562353539929999,0.562380116706,10.2887031924163
1019,1972-10-16,0,1,2.1938162e-05,0.0001992432920015543,0.29901147809199907,0.562375478092,10.2717043755783
1020,1972-10-17,0,1,0.008812811,0.008834749162001554,0.3053294842919991,0.5711882890919999,10.2793514525783
1021,1972-10-18,0,1,0.0055670543,0.014401803462001553,0.014579108591999058,0.313391343392,10.283304598478301
1022,1972-10-19,0,1,0.0003214947,0.014701360000001554,0.014723298161999058,0.31121803329199993,10.2717575151783
1023,1972-10-20,0,1,0.3776999,0.38358844900000155,0.39242319816199905,0.3926005032919999,10.301233715178299
1024,1972-10-21,0,1,0.12073471,0.49875610470000153,0.513135969999999,0.5131579081619999,8.2360670251783
1025,1972-10-22,0,1,0.032800205,0.5312348150000015,0.537123363999999,0.5459581131619999,7.0005357301783
1026,1972-10-23,0,1,1.0559904e-05,0.15354547490400156,0.531566869603999,0.5459467349039998,3.6476397900823
1027,1972-10-24,0,1,0.0,0.03281076490400155,0.531245374903999,0.5371339239039998,3.6476397900823
1028,1972-10-25,0,1,0.0,1.0559904001554312e-05,0.15354547490399906,0.5315668696039999,3.6476210594703
1029,1972-10-26,0,1,0.056860477,0.056860477000001554,0.08967124190399905,0.5881058519039999,3.6966135764702996
1030,1972-10-27,0,1,0.017369559,0.07423003600000155,0.07424059590399906,0.22777551090399994,3.7025736004703
1031,1972-10-28,0,1,5.88288e-05,0.07428886480000155,0.07428886479999906,0.10709962970399994,3.7026183001263
1032,1972-10-29,0,1,0.0,0.017428387800001555,0.07428886479999906,0.07429942470399994,3.7024180427963
1033,1972-10-30,0,1,5.075325e-05,0.00010958205000155431,0.07433961804999906,0.07433961804999994,3.6997122160463
1034,1972-10-31,0,1,0.023656966,0.023707719250001556,0.04113610704999906,0.09799658404999995,3.7225316749163
1035,1972-11-01,0,1,0.06522081,0.08892852925000155,0.08898735804999906,0.16321739404999996,3.1041204849163
1036,1972-11-02,0,1,0.017962908,0.10684068400000157,0.10689143724999907,0.12431982504999996,3.0757650929163
1037,1972-11-03,0,1,0.8942089,0.9773926180000015,1.0011003372499991,1.0011591660499999,3.9625115002162996
1038,1972-11-04,0,1,0.48093677,1.3931085780000014,1.4819863539999991,1.4820371072499998,4.3487727702163
1039,1972-11-05,0,1,0.0012923141,1.3764379841000016,1.459621702099999,1.48332942135,4.0795558443163
1040,1972-11-06,0,1,0.008313476,0.4905425601000016,1.4027143680999992,1.4915921440999997,2.6742878203163
1041,1972-11-07,0,1,0.09101247,0.10061826010000155,1.475763930099999,1.5589476481,2.7652930219219996
1042,1972-11-08,0,1,0.001455847,0.10078179300000155,0.583010877099999,1.4951826850999999,2.766722292146
1043,1972-11-09,0,1,0.20690708,0.29937539700000154,0.308981187099999,1.6841268570999999,2.9736293721459996
1044,1972-11-10,0,1,0.005297289,0.21366021600000154,0.31298616199999896,0.7952152460999999,2.715562661146
1045,1972-11-11,0,1,0.0,0.21220436900000156,0.30467268599999897,0.31427847609999987,2.713067856346
1046,1972-11-12,0,1,0.047566466,0.05286375500000155,0.261226681999999,0.3605526279999999,2.464316892346
1047,1972-11-13,0,1,0.0,0.047566466000001556,0.259770834999999,0.3522391519999999,2.464139587216
1048,1972-11-14,0,1,0.0,0.047566466000001556,0.052863754999999,0.2612266819999999,2.464139587216
1049,1972-11-15,0,1,0.004786214,0.004786214000001554,0.052352679999999,0.26455704899999993,2.4689038630540003
1050,1972-11-16,0,1,0.04177158,0.046557794000001554,0.094124259999999,0.09942154899999989,2.501862632054
1051,1972-11-17,0,1,1.5354186e-05,0.046573148186001556,0.046573148185999,0.09413961418599989,2.49631093194
1052,1972-11-18,0,1,0.0094660595,0.05125299368600156,0.056039207685999,0.10360567368599989,2.5054554967400002
1053,1972-11-19,0,1,0.014252126,0.023733539686001556,0.070291333685999,0.0702913336859999,2.14200772274
1054,1972-11-20,0,1,0.01352746,0.037245645500001555,0.079032579685999,0.08381879368599988,2.03480047274
1055,1972-11-21,0,1,0.096490905,0.12427049100000155,0.133751904685999,0.1803096986859999,2.09849117274
1056,1972-11-22,0,1,0.00021788353,0.11023624853000155,0.13395443402999901,0.17574136821599987,2.098698496366
1057,1972-11-23,0,1,0.0,0.09670878853000156,0.124488374529999,0.13396978821599986,2.098698496366
1058,1972-11-24,0,1,0.011308805,0.011526688530001555,0.12154505352999899,0.14526323902999988,2.110007301366
1059,1972-11-25,0,1,0.016537888,0.027846693000001553,0.12455548152999901,0.15233506752999987,2.069684712366
1060,1972-11-26,0,1,0.0023622017,0.030208894700001553,0.030426778229999004,0.1404451432299999,2.054677355066
1061,1972-11-27,0,1,0.0065552364,0.025455326100001553,0.036764131099999,0.13347291962999988,2.061173762666
1062,1972-11-28,0,1,0.002246246,0.01116368410000155,0.039010377099999,0.03922826062999989,2.0634200086659997
1063,1972-11-29,0,1,0.25576314,0.26456462240000156,0.283464712099999,0.2947735170999999,2.319132395416
1064,1972-11-30,0,1,0.10360176,0.36161114600000155,0.370528584099999,0.39837527709999987,2.399077189416
1065,1972-12-01,0,1,0.17134963,0.5307145300000016,0.539516012399999,0.5584161020999999,2.505206009416
1066,1972-12-02,0,1,4.3876706e-05,0.27499526670600155,0.5330046527059991,0.541922090806,2.487286978122
1067,1972-12-03,0,1,0.09320873,0.2646022367060016,0.623967136705999,0.6327686191059999,1.6862868081220002
1068,1972-12-04,0,1,0.14576237,0.23901497670600158,0.513966366705999,0.7719757527059999,1.351112408122
1069,1972-12-05,0,1,0.0,0.23897110000000157,0.41036460670599906,0.7697295067059999,1.349820094022
1070,1972-12-06,0,1,0.0,0.14576237000000158,0.23901497670599903,0.5139663667059999,1.341506618022
1071,1972-12-07,0,1,0.041551888,0.041551888000001556,0.28052298799999903,0.4519164947059999,1.292046036022
1072,1972-12-08,0,1,0.02003824,0.061590128000001555,0.207352497999999,0.30060510470599994,1.310628429022
1073,1972-12-09,0,1,0.07178526,0.13337538800000157,0.13337538799999904,0.3723464879999999,1.1755066090219999
1074,1972-12-10,0,1,0.0041272296,0.09595072960000155,0.13750261759999904,0.2832649875999999,1.1743365496220002
1075,1972-12-11,0,1,0.004181516,0.08009400560000154,0.14168413359999904,0.1416841335999999,1.1785180656220002
1076,1972-12-12,0,1,0.00014360441,0.008452350010001554,0.10027585000999903,0.1418277380099999,1.131095204032
1077,1972-12-13,0,1,0.00018522827,0.004510348680001554,0.08042283827999905,0.1420129662799999,1.131280432302
1078,1972-12-14,0,1,0.0054713488,0.005800181480001555,0.014108927079999029,0.10593242707999989,1.136751781102
1079,1972-12-15,0,1,0.04074213,0.04639870707000156,0.050723827479999026,0.1266363170799999,1.172707697102
1080,1972-12-16,0,1,0.1249401,0.17115357880000157,0.17148241147999904,0.17979115707999987,1.2558762171020001
1081,1972-12-17,0,1,0.0013547251,0.16703695510000158,0.17269353216999903,0.17701865257999988,1.257215588016
1082,1972-12-18,0,1,0.0141087035,0.14040352860000155,0.18661700739999904,0.1869458400799999,1.2618582320160001
1083,1972-12-19,0,1,0.0009226097,0.016386038300001553,0.18206826829999903,0.1877248453699999,1.248528715716
1084,1972-12-20,0,1,0.0049117096,0.019943022800001556,0.14623784789999902,0.1924513266999999,1.239912965316
1085,1972-12-21,0,1,0.001966647,0.007800966300001555,0.02326439489999903,0.1889466248999999,1.145388707316
1086,1972-12-22,0,1,0.008441997,0.015320353600001554,0.03035166679999903,0.15664649189999988,1.1536128207860001
1087,1972-12-23,0,1,1.17312375e-05,0.010420375237501552,0.01625469453749903,0.031718123137499894,1.1536245520235
1088,1972-12-24,0,1,0.0014158799,0.009869608137501554,0.01674796473749903,0.03177927793749989,1.1437316269235003
1089,1972-12-25,0,1,0.0007846638,0.002212274937501554,0.012620918937499028,0.018455238237499894,1.1279784027235003
1090,1972-12-26,0,1,0.05528115,0.05748169370000156,0.06593542193749903,0.0728137785374999,1.1808973510235001
1091,1972-12-27,0,1,0.023649566,0.07971537980000155,0.08114299093749903,0.09155163493749989,1.1979916806235
1092,1972-12-28,0,1,0.14881124,0.22774195600000158,0.22994249969999903,0.23839622793749993,1.3445566746235003
1093,1972-12-29,0,1,0.15256397,0.32502477600000157,0.381090589799999,0.3825182009374999,1.2413575046235
1094,1972-12-30,0,1,0.20106763,0.5024428400000016,0.5813735559999991,0.5835740997,1.3388233746235
1095,1972-12-31,0,1,0.01839274,0.37202434000000156,0.5444851459999991,0.6005509598,1.1858664846234999
1096,1973-01-01,0,1,0.04413763,0.26359800000000155,0.564973209999999,0.6439039259999999,1.2299602379175
1097,1973-01-02,0,1,0.0028335245,0.06536389450000156,0.418995494499999,0.5914563005,1.1395850324174999
1098,1973-01-03,0,1,0.0,0.046971154500001555,0.266431524499999,0.5678067345,0.9938226624175001
1099,1973-01-04,0,1,0.0020920811,0.004925605600001555,0.06745597559999902,0.42108757559999993,0.9959147435175
1100,1973-01-05,0,1,0.0021572371,0.004249318200001554,0.05122047269999903,0.2706808426999999,0.9980719806175
1101,1973-01-06,0,1,0.009528949,0.013778267200001554,0.016611791699999028,0.07914216169999992,0.9660490416175
1102,1973-01-07,0,1,0.010134653,0.021820839100001554,0.02391292019999903,0.07088407469999991,0.9561454546175
1103,1973-01-08,0,1,0.00014870372,0.019812305720001554,0.02406162391999903,0.026895148419999917,0.8845088983375
1104,1973-01-09,0,1,0.0,0.010283356720001555,0.02196954281999903,0.024061623919999917,0.8803816687375
1105,1973-01-10,0,1,0.00022212886,0.0003708325800015543,0.020034434579999028,0.024283752779999918,0.8764222815975
1106,1973-01-11,0,1,0.001470926,0.0016930548600015544,0.011976411579999029,0.023662597679999918,0.8777496031875
1107,1973-01-12,0,1,1.9639629e-05,0.0017126944890015544,0.0018613982089990286,0.021525000208999917,0.8775840145464999
1108,1973-01-13,0,1,0.0001907695,0.0016813351290015544,0.0019034639889990287,0.012186820708999917,0.8723034352465
1109,1973-01-14,0,1,0.63542175,0.6356321591290016,0.637325213988999,0.637473917709,1.4669830552465002
1110,1973-01-15,0,1,0.21256153,0.8481740495000016,0.849664615128999,0.849886743989,1.5546044852465
1111,1973-01-16,0,1,0.00010654759,0.8480898275900015,0.8483002367189989,0.8499932915789999,1.5533563077365
1112,1973-01-17,0,1,0.17510164,0.38776971759000156,1.023382237089999,1.024872802719,1.7143492442365
1113,1973-01-18,0,1,0.11405426,0.2892624475900016,1.137245727589999,1.1374561367190001,1.8274808945365002
1114,1973-01-19,0,1,0.015453094,0.3046089940000016,0.517277071589999,1.1528895910899999,1.8380222789365002
1115,1973-01-20,0,1,0.0013407001,0.13084805410000155,0.306056241689999,1.1540395216900001,1.8373963320365
1116,1973-01-21,0,1,0.005156635,0.021950429100001556,0.311106329099999,0.52377440669,1.8341109700365
1117,1973-01-22,0,1,0.2073043,0.21380163510000155,0.34330898909999896,0.51851717669,2.041403538799
1118,1973-01-23,0,1,3.58339e-05,0.21249676890000155,0.22929056299999898,0.5184464630000001,2.040023492799
1119,1973-01-24,0,1,0.0,0.20734013390000156,0.213837468999999,0.34334482299999997,2.039238828999
1120,1973-01-25,0,1,0.028623324,0.028659157900001554,0.241120092899999,0.25791388699999995,2.012581002999
1121,1973-01-26,0,1,0.06884618,0.09746950400000157,0.304809637899999,0.311306973,2.057777616999
1122,1973-01-27,0,1,0.0015142326,0.09898373660000157,0.099019570499999,0.3114805055,1.910480609599
1123,1973-01-28,0,1,0.0005182167,0.07087862930000156,0.099501953299999,0.30684208719999995,1.758434856299
1124,1973-01-29,0,1,0.012335074,0.014367523300001553,0.111837027299999,0.1118728612,1.569702300299
1125,1973-01-30,0,1,0.0,0.012853290700001553,0.08321370329999901,0.1118370273,1.5513095602990001
1126,1973-01-31,0,1,0.034141213,0.04647628700000155,0.048508736299998995,0.1459782403,1.5413131432990002
1127,1973-02-01,0,1,0.16212936,0.19627057300000156,0.209123863699999,0.2794842763,1.700608978799
1128,1973-02-02,0,1,0.001325076,0.19759564900000157,0.20993072299999901,0.2119631723,1.701934054799
1129,1973-02-03,0,1,0.00041010362,0.16386453962000155,0.198005752619999,0.21085904332,1.700252077319
1130,1973-02-04,0,1,0.0,0.0017351796200015543,0.198005752619999,0.21034082662,1.698094840219
1131,1973-02-05,0,1,0.0,0.0004101036200015543,0.163864539619999,0.19800575262,1.688565891219
1132,1973-02-06,0,1,0.0,0.0,0.0017351796199990008,0.19800575262,1.6784312382189999
1133,1973-02-07,0,1,0.0,0.0,0.0004101036199990008,0.16386453962,1.678282534499
1134,1973-02-08,0,1,0.0,0.0,0.0,0.00173517962,1.678282534499
1135,1973-02-09,0,1,5.814792e-05,5.814792000155431e-05,5.81479199990008e-05,0.00046825154,1.678118553559
1136,1973-02-10,0,1,0.027896542,0.027954689920001555,0.027954689919999002,0.02795468992,1.704544169559
1137,1973-02-11,0,1,0.01290769,0.04086237992000155,0.040862379919999,0.04086237992,1.71743221993
1138,1973-02-12,0,1,0.0039102314,0.044714463400001556,0.044772611319999,0.04477261132,1.72115168183
1139,1973-02-13,0,1,0.0,0.016817921400001552,0.044772611319999,0.04477261132,1.08572993183
1140,1973-02-14,0,1,0.08998459,0.09389482140000155,0.134699053399999,0.13475720132000002,0.96315299183
1141,1973-02-15,0,1,0.038811736,0.12879632600000154,0.145614247399999,0.17356893732,1.00185818024
1142,1973-02-16,0,1,0.00052323175,0.12931955775000153,0.133229789149999,0.17403402115,0.82727977199
1143,1973-02-17,0,1,0.0033986776,0.04273364535000154,0.13271823534999902,0.14953615675,0.71662418959
1144,1973-02-18,0,1,2.0812591e-05,0.00394272194100154,0.13273904794099903,0.13664927934100002,0.701191908181
1145,1973-02-19,0,1,0.00096595305,0.00438544324100154,0.043720410990999,0.13370500099100002,0.700817161131
1146,1973-02-20,0,1,0.17534335,0.17633011564100154,0.18025202499099902,0.30904835099100003,0.871003876131
1147,1973-02-21,0,1,0.0023570794,0.17866638245000152,0.182085872640999,0.221420840391,0.666056655531
1148,1973-02-22,0,1,1.3718052e-05,0.17771414745200154,0.17870091309299901,0.18262282244300002,0.666034539683
1149,1973-02-23,0,1,0.00905275,0.011423547452001526,0.187732850501999,0.19115234069300002,0.675087289683
1150,1973-02-24,0,1,0.0054590697,0.014525537752001525,0.19222596715199902,0.19321273279300002,0.651923035383
1151,1973-02-25,0,1,0.009151372,0.02366319170000153,0.026033989151999,0.202343292202,0.592228227383
1152,1973-02-26,0,1,0.043567073,0.05817751470000153,0.067243982751999,0.24494441215200002,0.6342810677830001
1153,1973-02-27,0,1,0.017697776,0.07041622100000153,0.084928040699999,0.087298838152,0.651460627083
1154,1973-02-28,0,1,0.04954224,0.11080708900000152,0.125417530699999,0.134483998752,0.688667793083
1155,1973-03-01,0,1,8.514325e-05,0.06732515925000153,0.120043604249999,0.13455542395,0.6887529363329999
1156,1973-03-02,0,1,3.1371055e-05,0.04965875430500153,0.110923603304999,0.12553404500499998,0.6546430943880001
1157,1973-03-03,0,1,0.011352675,0.011469189305001527,0.078709205304999,0.131427650305,0.503866409388
1158,1973-03-04,0,1,0.0,0.011384046055001528,0.061011429304999004,0.122276278305,0.502541333388
1159,1973-03-05,0,1,0.0,0.011352675000001526,0.011469189304999001,0.078709205305,0.502131229768
1160,1973-03-06,0,1,0.0002912742,0.0002912742000015266,0.011675320254999002,0.061302703505,0.502422503968
1161,1973-03-07,0,1,0.0026444413,0.0029357155000015265,0.014288390499999,0.014404904805,0.505066945268
1162,1973-03-08,0,1,0.02764146,0.030577175500001524,0.030577175499999,0.041961221555,0.532708405268
1163,1973-03-09,0,1,0.010615215,0.040901116300001525,0.041192390499998996,0.0525450655,0.543323620268
1164,1973-03-10,0,1,0.0,0.038256675000001523,0.041192390499998996,0.0411923905,0.543323620268
1165,1973-03-11,0,1,0.022867598,0.03348281300000153,0.063768714299999,0.0640599885,0.5661330703480001
1166,1973-03-12,0,1,0.000918327,0.023785925000001523,0.062042599999999004,0.0649783155,0.539154855348
1167,1973-03-13,0,1,0.0,0.023785925000001523,0.034401139999999,0.0646870413,0.526247165348
1168,1973-03-14,0,1,0.15479991,0.15571823700000154,0.178585834999999,0.21684251,0.677136843948
1169,1973-03-15,0,1,0.016101781,0.17090169100000155,0.194687615999999,0.20530283100000002,0.693238624948
1170,1973-03-16,0,1,0.049186084,0.22008777500000154,0.221006101999999,0.24387370000000003,0.652440118948
1171,1973-03-17,0,1,0.019923734,0.08521159900000153,0.24001150899999898,0.263797434,0.6335521169480001
1172,1973-03-18,0,1,6.688175e-05,0.06917669975000153,0.240078390749999,0.24099671775,0.633095766948
1173,1973-03-19,0,1,0.0,0.019990615750001526,0.08527848074999897,0.24007839075,0.6296970893480001
1174,1973-03-20,0,1,0.00061573903,0.0006826207800015266,0.06979243877999898,0.24069412978000002,0.630292015787
1175,1973-03-21,0,1,0.009275139,0.009890878030001526,0.02988149377999897,0.09516935878,0.638601201737
1176,1973-03-22,0,1,0.16736554,0.17725641803000153,0.17732329977999897,0.24643311778000002,0.630623391737
1177,1973-03-23,0,1,0.04815428,0.22479495900000152,0.22541069802999897,0.24540131378000002,0.676420592337
1178,1973-03-24,0,1,0.00067258644,0.21619240644000154,0.22608328446999898,0.22615016622,0.677079460725
1179,1973-03-25,0,1,0.13057064,0.17939750644000152,0.356038185439999,0.35665392447,0.7985973507249999
1180,1973-03-26,0,1,0.16559778,0.29684100644000155,0.512360826439999,0.52225170447,0.958736061025
1181,1973-03-27,0,1,0.027222363,0.3233907830000015,0.3722176494399989,0.5488583284399999,0.9768070520250001
1182,1973-03-28,0,1,0.05986218,0.25268232300000154,0.38392554943999896,0.59944536944,0.993102159025
1183,1973-03-29,0,1,0.09171214,0.1787966830000015,0.474965102999999,0.52379196944,1.067116523025
1184,1973-03-30,0,1,0.032614138,0.18418845800000153,0.377008600999999,0.50825182744,1.050188421025
1185,1973-03-31,0,1,0.08826233,0.2125886080000015,0.29967315099999897,0.595841571,1.138365607775
1186,1973-04-01,0,1,0.00015907388,0.12103554188000153,0.272609861879999,0.46543000488,1.1384933106
1187,1973-04-02,0,1,0.0,0.08842140388000153,0.21274768187999896,0.29983222488000005,1.1271406356
1188,1973-04-03,0,1,0.0008636332,0.0010227070800015265,0.12189917507999898,0.27347349508,1.1280042688
1189,1973-04-04,0,1,0.0059515922,0.006815225400001527,0.09523662927999897,0.21956290728000002,1.133955861
1190,1973-04-05,0,1,0.0,0.006815225400001527,0.0069742992799989734,0.12785076728,1.1336645868
1191,1973-04-06,0,1,0.0,0.005951592200001527,0.0068152253999989735,0.09523662928,1.1310201455
1192,1973-04-07,0,1,0.0,0.0,0.0068152253999989735,0.00697429928,1.1033786855
1193,1973-04-08,0,1,0.022928035,0.022928035000001526,0.028879627199998974,0.0297432604,1.1156915055
1194,1973-04-09,0,1,0.9245664,0.9474944350000015,0.947494434999999,0.9543096604,2.0402579055
1195,1973-04-10,0,1,7.814761e-05,0.9475725826100015,0.947572582609999,0.95352417481,2.01746845511
1196,1973-04-11,0,1,0.0032609524,0.9279055000100016,0.950833535009999,0.95083353501,2.0198110805100002
1197,1973-04-12,0,1,0.00012953425,0.003468634260001554,0.950963069259999,0.95096306926,2.0199406147600003
1198,1973-04-13,0,1,6.996293e-05,0.003460449580001554,0.9281049971899991,0.95103303219,1.86521066769
1199,1973-04-14,0,1,0.0296188,0.029818297180001556,0.033157397189999,0.98065183219,1.8787276866900002
1200,1973-04-15,0,1,0.015179333,0.04486809593000156,0.048258582579999,0.97290313019,1.84472093569
1201,1973-04-16,0,1,0.00022453145,0.045022664450001554,0.045222161629999,0.04856126164,1.82502173314
1202,1973-04-17,0,1,0.0019453001,0.017349164550001555,0.047037927479999,0.050428414129999995,1.82690015149
1203,1973-04-18,0,1,0.0,0.0021698315500015544,0.046967964549999,0.04716746173,1.82690015149
1204,1973-04-19,0,1,0.0,0.0019453001000015544,0.017349164549999,0.04703792748,1.82628441246
1205,1973-04-20,0,1,0.00042397235,0.0004239723500015543,0.002593803899999001,0.0473919369,1.81743324581
1206,1973-04-21,0,1,0.27794114,0.27836511235000155,0.280310412449999,0.29571427689999996,1.92800884581
1207,1973-04-22,0,1,0.0014429127,0.2798080250500016,0.279808025049999,0.28197785659999997,1.8812974785099998
1208,1973-04-23,0,1,0.008013198,0.28739725070000155,0.287821223049999,0.28976652314999995,1.88863809007
1209,1973-04-24,0,1,0.17054732,0.18000343070000155,0.45836854304999897,0.45836854304999997,1.92861477007
1210,1973-04-25,0,1,0.0,0.17856051800000156,0.45794457069999894,0.45836854304999997,1.7630169900700001
1211,1973-04-26,0,1,0.00021507424,0.17076239424000156,0.180218504939999,0.4585836172899999,1.73600970131
1212,1973-04-27,0,1,0.0,0.00021507424000155432,0.178775592239999,0.45815964493999994,1.67614752131
1213,1973-04-28,0,1,0.10127515,0.10149022424000155,0.272037544239999,0.28149365494,1.68571053131
1214,1973-04-29,0,1,4.4582473e-05,0.10131973247300155,0.101534806712999,0.28009532471299997,1.653140975783
1215,1973-04-30,0,1,3.2498447e-05,0.10135223092000155,0.101567305159999,0.27211462515999996,1.5649111442299999
1216,1973-05-01,0,1,1.4182565e-05,9.126348500155431e-05,0.101366413484999,0.101581487725,1.564766252915
1217,1973-05-02,0,1,0.09345459,0.09350127101200156,0.194821003484999,0.195036077725,1.658220842915
1218,1973-05-03,0,1,0.00030927875,0.09377805131500157,0.09385513223499901,0.195130282235,1.657666488465
1219,1973-05-04,0,1,0.0027571192,0.09652098795000155,0.096567668961999,0.197887401435,1.6544720154650001
1220,1973-05-05,0,1,9.553715e-05,0.003161935100001554,0.09663070766499901,0.09670778858500001,1.654567552615
1221,1973-05-06,0,1,0.005075561,0.007928217350001553,0.10169208609999901,0.10173876711200001,1.659643113615
1222,1973-05-07,0,1,0.00031765914,0.005488757290001554,0.008555155239999002,0.10202392780500001,1.659960772755
1223,1973-05-08,0,1,0.005857235,0.011250455140001555,0.014103111489999001,0.10786698024000001,1.642889972755
1224,1973-05-09,0,1,4.539738e-05,0.006220291520001554,0.011391389669998999,0.014457787619999999,0.718368970135
1225,1973-05-10,0,1,5.608136e-06,0.005908240516001554,0.011301460655999,0.014154117006,0.7182964306609999
1226,1973-05-11,0,1,0.29861024,0.2986612455160016,0.30483613965599904,0.31000723780600004,1.013645718261
1227,1973-05-12,0,1,0.00210281,0.3007186581360016,0.30662129051599907,0.31201451065600005,1.0156189940109999
1228,1973-05-13,0,1,0.00058072555,0.3012937755500016,0.30134478106599905,0.30751967520600004,1.016129756631
1229,1973-05-14,0,1,0.0,0.0026835355500015546,0.30129938368599907,0.30720201606600006,0.986510956631
1230,1973-05-15,0,1,0.0,0.0005807255500015543,0.30129377554999903,0.30134478106600004,0.971331623631
1231,1973-05-16,0,1,0.0,0.0,0.002683535549999001,0.30129938368600007,0.971107092181
1232,1973-05-17,0,1,0.31351924,0.31351924000000153,0.31409996554999897,0.61481301555,1.2826810320809998
1233,1973-05-18,0,1,0.0024172475,0.31593648750000153,0.315936487499999,0.31862002305,1.285098279581
1234,1973-05-19,0,1,1.5673804,1.8833168875000015,1.883316887499999,1.88389761305,2.852478679581
1235,1973-05-20,0,1,0.017712677,1.5875103245000015,1.901029564499999,1.9010295645000002,2.869767384231
1236,1973-05-21,0,1,0.0840453,1.6691383770000017,1.9850748644999991,1.9850748645,2.675871544231
1237,1973-05-22,0,1,0.0,0.10175797700000155,1.671555624499999,1.9850748645,2.674428631531
1238,1973-05-23,0,1,0.0,0.08404530000000156,1.669138376999999,1.9850748645,2.666415433531
1239,1973-05-24,0,1,0.0,0.0,0.10175797699999911,1.6715556244999998,2.4958681135310004
1240,1973-05-25,0,1,0.0,0.0,0.08404529999999912,1.669138377,2.4958681135310004
1241,1973-05-26,0,1,0.0,0.0,0.0,0.101757977,2.495653039291
1242,1973-05-27,0,1,0.015222616,0.015222616000001554,0.015222615999999111,0.099267916,2.510875655291
1243,1973-05-28,0,1,0.18693271,0.20215532600000155,0.2021553259999991,0.202155326,2.596533215291
1244,1973-05-29,0,1,0.027218247,0.22937357300000155,0.2293735729999991,0.229373573,2.623706879818
1245,1973-05-30,0,1,0.017595965,0.23174692200000155,0.2469695379999991,0.246969538,2.6412703463710003
1246,1973-05-31,0,1,0.0,0.04481421200000156,0.2469695379999991,0.246969538,2.641256163806
1247,1973-06-01,0,1,0.10178728,0.11938324500000155,0.3335342019999991,0.348756818,2.649588853806
1248,1973-06-02,0,1,0.0020265211,0.10381380110000155,0.14862801309999912,0.3507833391,2.651306096156
1249,1973-06-03,0,1,2.192782e-05,0.10383572892000155,0.12143169391999911,0.33558265091999995,2.6485709047759998
1250,1973-06-04,0,1,0.41524205,0.41729049892000153,0.5190777789199991,0.56389199092,3.063717417626
1251,1973-06-05,0,1,0.5256761,0.9409400778200014,1.044753878919999,1.0623498439199999,3.584317956626
1252,1973-06-06,0,1,0.19369845,1.1346166000000015,1.136665048919999,1.23845232892,3.777698747486
1253,1973-06-07,0,1,0.0098752305,0.7292497805000016,1.1445137583199991,1.2483275594199998,3.781716742986
1254,1973-06-08,0,1,0.011838728,0.21541240850000165,1.1563305584999992,1.1583790074199998,3.793510073606
1255,1973-06-09,0,1,0.01597532,0.037689278500001665,0.7570638284999991,1.1723278063199998,3.8094797854699998
1256,1973-06-10,0,1,0.002305391,0.030119439000001667,0.2336931194999991,1.1746112695,3.51317493647
1257,1973-06-11,0,1,0.021564921,0.039845632000001664,0.06155959049999911,0.7809341404999999,3.53263704747
1258,1973-06-12,0,1,0.06923864,0.09310895200000166,0.12092299999999911,0.3244966804999999,3.60129496192
1259,1973-06-13,0,1,0.12002394,0.21082750100000167,0.2291082119999991,0.2508221704999999,3.7213189019199997
1260,1973-06-14,0,1,0.04638202,0.23564460000000167,0.2595149119999991,0.2873289599999999,3.76770092192
1261,1973-06-15,0,1,1.6249223e-05,0.16642220922300166,0.25722577022299914,0.27550648122299987,3.767717171143
1262,1973-06-16,0,1,0.0005747057,0.04697297492300167,0.2362355549229991,0.2601058669229999,3.4547726368430003
1263,1973-06-17,0,1,0.010522377,0.011113331923001665,0.17751929192299912,0.26832285292299984,3.462877766343
1264,1973-06-18,0,1,0.0,0.011097082700001665,0.057495351922999115,0.24675793192299988,1.895497366343
1265,1973-06-19,0,1,0.0,0.010522377000001665,0.011113331922999112,0.1775192919229999,1.877784689343
1266,1973-06-20,0,1,4.2239233e-05,4.223923300166533e-05,0.011139321932999113,0.05753759115599989,1.793781628576
1267,1973-06-21,0,1,0.13321795,0.13326018923300167,0.14378256623299912,0.14437352115599988,1.926999578576
1268,1973-06-22,0,1,0.06711934,0.20037952923300167,0.20037952923299912,0.21147661193299988,1.9941189185759998
1269,1973-06-23,0,1,0.0,0.20033729000000167,0.20037952923299912,0.2109019062329999,1.994118918576
1270,1973-06-24,0,1,0.00013639663,0.06725573663000166,0.20051592586299913,0.2005159258629999,1.994255315206
1271,1973-06-25,0,1,0.0,0.00013639663000166534,0.20047368662999912,0.20051592586299988,1.9942553152059999
1272,1973-06-26,0,1,0.0009910252,0.0011274218300016655,0.06824676182999911,0.20150695106299987,1.9800237244059997
