name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,source
Barcelona,1980-03-03,15,6,9.8,88.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-04,12.1,7.1,9.5,89.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-05,15,6.1,10.8,74,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-06,14.2,5.9,10.2,79.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-07,19.8,9.9,14.4,67,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-08,17,8.8,12.5,57.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-09,16.2,7.8,11.4,68.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-10,15.6,6.9,10.6,76.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-11,14,6,9.8,79.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-12,14.1,4.9,10.9,74.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-13,13.9,5.1,10.5,81.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-14,13,3.1,7.1,61.4,0.033,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-03-15,13,-0.9,6.9,59.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-16,14,2.9,8.2,71.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-17,14,8.2,10.8,78,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-18,18,7,11.7,79.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-19,16,7,11,82.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-20,15.1,8,11.6,66.5,3.167,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-03-21,15.1,6.8,10.7,69.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-22,13.9,8.1,10.3,80.3,7.496,100,8.33,rain,,,Partly cloudy throughout the day with rain.,obs
Barcelona,1980-03-23,16.1,4.1,9.5,74,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-24,15.7,3.9,10.1,70.8,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-03-25,18.8,8,13.3,68.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-26,18.6,5.7,12.7,76.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-27,23.4,10.2,16,71.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-28,23,12,17.2,66.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-29,17.1,10.9,13.7,82.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-30,17,10.1,13.6,83.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-03-31,20.1,8.9,14.1,84.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-01,18.2,11,13.8,90.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-02,21.7,10,15.5,78.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-03,15.1,10.1,12.5,74.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-04,16.7,4.1,11.7,77.2,0.291,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-04-05,15.1,7.9,11.5,68.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-06,14,5,10.1,73.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-07,15,7,10.6,71.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-08,16.1,5.9,10.1,71.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-09,16,7,11.2,66.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-10,16,4.9,11.1,71.4,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-04-11,16,4.9,10.5,78.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-12,17,2.1,10.9,80.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-13,16.1,9.1,12.1,74.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-14,12.1,8.1,11.5,92.1,6.444,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,obs
Barcelona,1980-04-15,17.9,11.4,14,81,4.874,100,8.33,rain,,,Partly cloudy throughout the day with rain.,obs
Barcelona,1980-04-16,14.9,9.1,11.8,80.2,1.699,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,obs
Barcelona,1980-04-17,16.9,8.1,12.6,79.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-18,17.1,4.1,12,78.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-19,20.9,10.9,15.4,70.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-20,19,10.9,14.3,75.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-21,16.1,6.1,11.6,70.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-22,16,4.1,11.8,66.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-23,16.9,7,11.4,74.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-24,16,6.9,11.6,76.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-25,17.1,6.9,11.7,77.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-26,16.1,7,12,81.4,0,0,0,,,,Becoming cloudy in the afternoon.,obs
Barcelona,1980-04-27,18.9,9,13.8,80.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-28,18,9.1,12.5,80.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-29,15.2,10.9,12.2,82.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-04-30,14,11.1,12.3,80.1,0.005,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,obs
Barcelona,1980-05-01,17.7,10.9,13.9,70.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-02,19.1,9,14.9,70.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-03,18.9,9.9,13.9,71.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-04,17.9,10.1,13.7,84.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-05,19.6,10,14.1,78.1,1.942,100,4.17,rain,,,Becoming cloudy in the afternoon with early morning rain.,obs
Barcelona,1980-05-06,21,12.1,15.1,85.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-07,19.7,9,14.5,76,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-08,22,12.1,16.7,66.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-09,19,11,14.8,75.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-10,19,10,14.7,82.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-11,18.1,12.9,15.2,87.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-12,17.1,12.1,14.3,87.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-13,17,12.1,14.4,80.6,2.914,100,8.33,rain,,,Partly cloudy throughout the day with rain.,obs
Barcelona,1980-05-14,17,11,14.1,75.5,0,0,0,,,,Becoming cloudy in the afternoon.,obs
Barcelona,1980-05-15,22.2,11,14.9,77.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-16,20.9,11.9,15.9,74.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-17,14.1,11,13,90.1,8.027,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,obs
Barcelona,1980-05-18,18.7,9,13.6,76.9,1.942,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-05-19,19.9,12,15.5,65.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-20,21.6,11.2,16.1,74.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-21,20.9,12,15.9,82.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-22,17,11.1,13.8,81.7,9.767,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-05-23,20.7,10.1,15.1,73.2,0.233,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-05-24,22,13,16.6,78.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-25,18.1,12.9,15.6,82.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-26,18.1,14,16,83.9,0,0,0,,,,Cloudy skies throughout the day.,obs
Barcelona,1980-05-27,15.1,13,13.7,87.9,9.851,100,4.17,rain,,,Cloudy skies throughout the day with afternoon rain.,obs
Barcelona,1980-05-28,19.6,10.1,14.2,79.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-29,21.4,12,15.4,76.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-30,19,11,15.5,70.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-05-31,23,9.1,16.8,77.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-01,20.7,15,17.9,70.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-02,22.1,12,17.5,73.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-03,24.1,13.1,18.9,73,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-06-04,23.8,14.9,19.6,71.3,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-06-05,24.1,14.1,19.4,80.9,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-06-06,22.7,15,19.2,83.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-07,24,16.1,19.5,80.8,0.641,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-06-08,18,15.1,16.1,90,5.865,100,4.17,rain,,,Cloudy skies throughout the day with afternoon rain.,obs
Barcelona,1980-06-09,20.1,15,17.3,82.5,2.029,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-06-10,21.1,16,17.8,79.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-11,22.1,12,18.7,80,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-12,27.8,16,19.3,81,0.251,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,obs
Barcelona,1980-06-13,22.1,17,19.2,75.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-14,24.7,17.1,20,74.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-15,25.7,16.9,20.6,64.3,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-06-16,26.6,16.9,21.4,61,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-17,22.1,17.9,20.1,78.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-18,22.1,14.1,18.6,83.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-19,23.1,14.1,19.4,84,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-20,22.9,17.1,19.5,79.6,0,0,0,,,,Cloudy skies throughout the day.,obs
Barcelona,1980-06-21,19,15.1,17.5,87.1,0,0,0,,,,Cloudy skies throughout the day.,obs
Barcelona,1980-06-22,20.1,15,17.9,90.4,1.467,100,4.17,rain,,,Cloudy skies throughout the day with afternoon rain.,obs
Barcelona,1980-06-23,19.1,15,17.2,88.7,22.981,100,8.33,rain,,,Partly cloudy throughout the day with rain.,obs
Barcelona,1980-06-24,23.1,12,17.9,78.8,0,0,0,,,,Clearing in the afternoon.,obs
Barcelona,1980-06-25,20.9,15.1,18.8,77.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-26,22.9,16,18.7,78.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-27,21.1,14.1,18.2,71.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-28,21.2,15.1,18.1,71.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-29,24,14.9,19.4,80.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-06-30,22,15.4,18.6,80,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-01,23.9,15,19.5,75.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-02,20.1,16,18.4,82.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-03,22.9,16.1,19.1,76.2,0,0,0,,,,Clearing in the afternoon.,obs
Barcelona,1980-07-04,24.1,16,19.7,82.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-05,24.6,17,20,82.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-06,26.1,17.1,21.3,74.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-07,25.1,17,21.6,80.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-08,27.1,17,21.1,85.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-09,22,15.2,18.4,76.2,1.942,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-07-10,22.1,12.5,17.5,72.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-11,22,15,19.5,72.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-12,23.1,15,19.6,71.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-13,24,15.9,20,72.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-14,24.6,15,20.5,75.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-15,25.1,17.1,21.3,73.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-16,22,17,20,84.2,0.251,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-07-17,23.1,14.9,19.2,75.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-18,24.7,13.1,20.5,76.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-19,25.1,16,20.7,77.7,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-07-20,25.6,16.1,20.8,76.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-21,24.1,17,20.6,71.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-22,25.1,13.1,20.6,79.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-23,25.1,19,21.8,75.3,0,0,0,,,0,Clear conditions throughout the day.,obs
Barcelona,1980-07-24,31.1,18,24.9,70.7,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-07-25,29.6,19.1,24.6,64.8,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-07-26,26,18.1,21.9,80.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-27,26.1,18,22.4,69.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-28,27.1,16.1,23.1,78,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-07-29,27.1,18,22.6,80.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-30,26.9,19,23.4,77.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-07-31,27.7,18,23,71.2,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-08-01,30.1,20,24.4,73.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-02,30.1,20.1,25.5,70.8,250.484,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,obs
Barcelona,1980-08-03,28.7,20.9,24.3,80,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-04,29.6,20,24.5,75.4,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-08-05,28.2,20,24.5,74.2,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-08-06,27.9,20,24.5,75.8,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-08-07,28.1,21,25,75.2,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-08-08,28,21.4,24.2,81.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-09,27.2,19,23.3,76.6,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-08-10,28.1,19,23.5,79.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-11,27.1,21,23.9,82.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-12,26.1,20.1,23.1,84.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-13,28.1,21.2,24.4,79.1,0,0,0,,,,Clearing in the afternoon.,obs
Barcelona,1980-08-14,28.1,20,24.5,78.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-15,26.9,20.1,23.1,84.3,16.555,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,obs
Barcelona,1980-08-16,27.9,17.9,22.5,69.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-17,26.1,12.5,21.9,69.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-18,27.1,17.9,22.3,74.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-19,27.1,19,23,75.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-20,28.9,17,23.3,70.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-21,29.6,19,23.9,76.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-22,29.6,19,24,78,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-23,26.1,21.9,23.8,77.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-24,25.1,21,23,77,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-25,28.9,20,24.1,78.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-26,31,21,25.2,75.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-27,26.1,20.2,23.1,81.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-28,28,18.9,23,78.5,2.913,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-08-29,27.1,19.1,23.6,75.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-30,27.7,18.1,23.8,81.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-08-31,26.1,21.1,22.9,79.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-01,27,18.9,22.6,79.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-02,28,18.9,22.5,75.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-03,28,16,21.7,76.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-04,26.1,17,22.1,77.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-05,27,18.1,22.5,77.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-06,23.1,20,21.8,79.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-07,26,19,22.1,83.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-08,26,16.1,22.3,80.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-09,22.9,19,20.5,89.1,2.918,100,8.33,rain,,,Cloudy skies throughout the day with rain.,obs
Barcelona,1980-09-10,25.9,17.9,20.7,73.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-11,26.1,13.1,20.3,77.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-12,28.1,17.9,22.4,77.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-13,25.1,19,21.7,83.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-14,25.1,19,22.1,81.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-15,27.1,20,23.1,81,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-16,27,19,22.7,82.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-17,27.1,19.1,22.4,84.3,1.223,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,obs
Barcelona,1980-09-18,28,18,22,82.9,0,0,0,,,,Becoming cloudy in the afternoon.,obs
Barcelona,1980-09-19,26,18,22,83.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-20,28,20.4,23.5,85.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-21,28,17.1,22.8,76.7,0.576,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,obs
Barcelona,1980-09-22,26.9,15.9,21.2,73.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-23,26,16,21.3,71.7,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-09-24,27,13.1,21,71.8,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-09-25,26.9,16.9,21.7,75.9,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-09-26,27.1,16,21.5,77.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-27,26.1,16.9,21.2,80.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-28,25.9,19,22.2,77.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-29,28,18,22.1,80.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-09-30,28.1,14.9,20.5,75.1,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-10-01,27.1,15.9,21.9,77.1,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-10-02,27.1,16,21.1,82.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-03,26,15.9,20.8,85.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-04,26.1,16,20.4,84,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-05,26.1,16.1,21.3,79.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-06,26.1,17,20.8,81.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-07,26.1,15,20.6,82.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-08,21,13,18.1,88.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-09,21.8,11,15.1,70,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-10,20.1,8.9,14.4,65.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-11,23,13,18.5,63.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-12,20.9,10,14.5,54.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-13,18.1,8.9,13.2,61.7,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-10-14,20.9,8,13.7,67.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-15,23,11.1,17.1,79.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-16,22,12.1,16.4,76.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-17,14.1,8,10.3,78,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-18,20.9,6.9,12.6,65.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-19,18,6.9,12,67.2,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-10-20,19,5.9,12.2,64.3,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-10-21,22,5.9,12.9,73.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-22,21,8,13.7,75.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-23,20.1,12,16,77.8,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-24,19.2,10.1,14.9,77.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-25,20,10.9,15.1,56.5,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-26,21,7.8,13.9,68.6,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-10-27,22,8.9,14.8,71.7,0,0,0,,,,Clear conditions throughout the day.,obs
Barcelona,1980-10-28,21.1,10,15.3,78.2,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-29,22.1,12.1,16.6,84.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-30,19.1,10,15,84.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-10-31,20.1,12,15.3,85.3,0,0,0,,,0,Partly cloudy throughout the day.,obs
Barcelona,1980-11-01,21.8,14,16.4,88.3,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-02,20,15,16.5,86.6,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-03,17.8,6.1,14.8,83.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-04,12.8,8.9,10.6,86.1,1.117,100,4.17,rain,,,Cloudy skies throughout the day with afternoon rain.,obs
Barcelona,1980-11-05,8.1,4,5.8,89.5,9.204,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,obs
Barcelona,1980-11-06,14,3.9,7.7,79.7,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-07,17.1,6.1,10.5,78.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-08,15.1,8.1,11.1,86.4,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-09,16,12.1,13.7,87.4,1.942,100,4.17,rain,,,Cloudy skies throughout the day with afternoon rain.,obs
Barcelona,1980-11-10,19,10,14.1,76.9,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-11,19.9,9.1,12.4,83.1,0,0,0,,,,Partly cloudy throughout the day.,obs
Barcelona,1980-11-12,21.1,8.1,13.2,78.2,0,0,0,,,,Partly cloudy throughout the day.,obs
